,date,fromStart,infectionRateCI90,testPositivityRatio,caseDensity,weeklyNewCasesPer100k,infectionRate,FoxPolarity,VoxPolarity
888,2022-09-22,925,0.1,0.093,16.8,117.8,0.91,0.2162936794582392,0.35162
889,2022-09-23,926,0.1,0.092,16.2,113.6,0.91,0.0831309433962264,-0.3156
890,2022-09-24,927,0.1,0.092,16.3,114.0,0.91,0.2777244655581947,0.4949
891,2022-09-25,928,0.1,0.091,16.3,114.3,0.91,0.1351260663507109,0.9713666666666668
892,2022-09-26,929,0.1,0.089,15.9,111.6,0.92,0.1409293436293436,0.998
893,2022-09-27,930,0.1,0.088,15.5,108.7,0.92,0.2267056122448979,0.7170124999999999
894,2022-09-28,931,0.1,0.087,14.7,102.8,0.92,0.4080499999999999,0.4685727272727273
895,2022-09-29,932,0.1,0.086,14.3,100.2,0.93,0.3372075471698113,0.7106142857142856
896,2022-09-30,933,0.1,0.085,14.1,98.5,0.93,0.3383008928571428,0.3258666666666667
897,2022-10-01,934,0.1,0.084,14.0,98.0,0.93,0.4588164444444444,0.4999
898,2022-10-02,935,0.1,0.084,14.0,97.9,0.93,0.1189339160839161,0.9713
899,2022-10-03,936,0.1,0.083,13.5,94.7,0.93,0.2217796875,0.227775
900,2022-10-04,937,0.1,0.082,13.3,92.9,0.93,0.1640138211382113,0.9090666666666666
901,2022-10-05,938,0.1,0.081,13.0,90.8,0.94,0.1725216718266254,0.99804
902,2022-10-06,939,0.1,0.081,12.5,87.4,0.94,0.1081150485436893,0.5014416666666667
903,2022-10-07,940,0.1,0.081,12.3,86.0,0.94,0.1212,0.4170125
904,2022-10-09,942,0.1,0.08,14.1,98.4,0.94,0.108840234375,0.9658
905,2022-10-10,943,0.1,0.08,12.9,90.1,0.94,0.0654271929824561,0.447275
906,2022-10-11,944,0.1,0.08,13.6,95.1,0.94,0.1590620060790273,0.3212888888888889
907,2022-10-12,945,0.1,0.08,13.2,92.6,0.94,0.1781825396825396,0.7404875
908,2022-10-13,946,0.1,0.08,13.3,93.3,0.94,0.1403563758389261,0.6208000000000001
909,2022-10-14,947,0.1,0.08,13.1,91.4,0.94,0.1667552380952381,0.475775
910,2022-10-15,948,0.1,0.08,11.3,79.2,0.95,0.3128211538461538,-0.9957
911,2022-10-16,949,0.1,0.08,11.3,79.2,0.95,0.1797326086956522,0.3390666666666666
912,2022-10-17,950,0.1,0.079,12.3,86.1,0.95,0.2627666666666666,0.8272
913,2022-10-18,951,0.1,0.079,11.4,79.5,0.96,0.348923602484472,0.455
914,2022-10-19,952,0.1,0.079,11.1,78.0,0.97,0.2251027950310558,0.7425777777777778
915,2022-10-20,953,0.1,0.078,10.5,73.6,0.97,0.2367117870722433,0.6152071428571428
916,2022-10-21,954,0.1,0.077,10.7,75.0,0.98,0.3067918149466192,0.7756555555555555
917,2022-10-22,955,0.1,0.077,10.7,74.9,0.99,0.1832841059602649,0.6520833333333333
918,2022-10-23,956,0.1,0.077,10.7,74.9,1.0,0.1850995192307692,0.2887333333333333
919,2022-10-24,957,0.1,0.078,10.4,72.7,1.0,0.1787010395010395,0.38116875
920,2022-10-25,958,0.1,0.078,10.3,71.9,1.01,0.2236298360655737,0.8242142857142857
921,2022-10-26,959,0.1,0.078,10.8,75.7,1.01,0.2039630597014925,0.5641933333333333
922,2022-10-27,960,0.1,0.079,11.1,78.0,1.02,0.285557619047619,0.2929375
923,2022-10-28,961,0.1,0.08,11.3,79.3,1.02,0.1740899371069182,0.5221333333333333
924,2022-10-29,962,0.1,0.08,11.4,79.7,1.03,0.2161260869565217,0.996
925,2022-10-30,963,0.1,0.08,11.2,78.7,1.03,0.1613191570881226,0.7079142857142857
926,2022-10-31,964,0.1,0.08,11.5,80.7,1.03,0.3351970588235294,0.738575
927,2022-11-01,965,0.1,0.08,11.5,80.2,1.02,0.1683515222482435,0.7033571428571428
928,2022-11-02,966,0.1,0.081,11.3,78.8,1.02,0.2128583333333333,0.4140285714285714
929,2022-11-03,967,0.1,0.081,11.7,81.6,1.02,0.1468408108108108,0.8506
930,2022-11-04,968,0.1,0.082,12.1,84.6,1.02,0.3843145454545454,0.00095
931,2022-11-05,969,0.1,0.082,12.1,84.6,1.02,0.4432058479532164,0.57752
932,2022-11-06,970,0.1,0.082,12.2,85.5,1.02,0.3150454106280193,0.9975
933,2022-11-07,971,0.1,0.082,11.9,83.3,1.02,0.2980924119241192,0.6582333333333333
934,2022-11-08,972,0.1,0.082,11.8,82.4,1.01,0.16444,0.85805
935,2022-11-09,973,0.1,0.082,12.5,87.7,1.01,0.5066409282700421,0.5131249999999999
936,2022-11-10,974,0.1,0.081,13.0,90.7,1.02,0.3605912621359223,0.8612357142857142
937,2022-11-11,975,0.1,0.081,11.4,79.5,1.02,0.3974467105263158,0.55257
938,2022-11-12,976,0.1,0.082,11.3,79.2,1.02,0.3629889705882353,0.989975
939,2022-11-13,977,0.1,0.082,11.1,77.7,1.02,0.3215310638297872,0.993975
940,2022-11-14,978,0.1,0.081,11.6,81.3,1.02,0.3175821705426356,0.99485
941,2022-11-15,979,0.1,0.082,12.1,84.9,1.02,0.3380190476190476,0.62646
942,2022-11-16,980,0.1,0.082,11.7,81.8,1.03,0.1848383763837638,0.3745916666666666
943,2022-11-17,981,0.1,0.083,11.5,80.4,1.03,0.2417913043478261,0.5604357142857143
944,2022-11-19,983,0.1,0.084,12.9,90.1,1.05,0.2547171052631579,0.4108
945,2022-11-20,984,0.1,0.085,12.9,90.6,1.06,0.2206078787878788,0.4922999999999999
946,2022-11-21,985,0.1,0.087,12.6,88.0,1.07,0.2372809885931558,0.5650000000000001
947,2022-11-22,986,0.1,0.09,12.8,89.5,1.07,0.176937619047619,0.251175
948,2022-11-23,987,0.1,0.093,14.1,99.0,1.08,0.2094848101265822,0.6740999999999999
949,2022-11-24,988,0.1,0.096,11.8,82.5,1.09,0.2446949709864603,-0.0177499999999999
950,2022-11-25,989,0.1,0.099,11.2,78.4,1.1,0.5147216560509554,-0.3164
951,2022-11-26,990,0.1,0.102,11.1,77.7,1.11,0.4430135483870968,-0.3190666666666666
952,2022-11-27,991,0.1,0.105,11.3,78.8,1.12,0.1397768518518518,0.9870333333333332
953,2022-11-28,992,0.1,0.108,11.9,83.1,1.12,0.2661064935064935,0.99355
954,2022-11-29,993,0.1,0.112,12.3,85.8,1.12,0.2463850574712643,0.6300307692307693
955,2022-11-30,994,0.1,0.114,12.3,86.1,1.12,0.3537741433021806,0.5415222222222222
956,2022-12-01,995,0.1,0.115,15.0,105.0,1.13,0.3064745454545454,0.7737222222222222
957,2022-12-02,996,0.1,0.116,17.1,119.4,1.13,0.3653401826484018,0.728275
958,2022-12-03,997,0.1,0.117,17.2,120.5,1.12,0.3959754098360655,0.9686
959,2022-12-04,998,0.1,0.118,17.1,119.8,1.12,0.1474633879781421,0.4102
960,2022-12-05,999,0.1,0.118,17.0,118.7,1.11,0.2338756198347107,0.0371833333333333
961,2022-12-06,1000,0.1,0.119,17.1,119.4,1.1,0.3685506787330317,0.4252571428571428
962,2022-12-07,1001,0.1,0.119,18.7,130.9,1.09,0.2879625250501001,0.8215153846153846
963,2022-12-08,1002,0.1,0.12,20.5,143.6,1.09,0.2397170454545454,0.5810500000000001
964,2022-12-09,1003,0.1,0.12,18.8,131.5,1.08,0.2108911917098445,0.7741
965,2022-12-10,1004,0.1,0.121,18.8,131.6,1.07,0.2090993957703927,0.518275
966,2022-12-11,1005,0.1,0.121,18.8,131.8,1.06,0.2145273092369478,0.062
967,2022-12-12,1006,0.1,0.122,18.8,131.9,1.05,0.1751695238095238,0.3300666666666667
968,2022-12-13,1007,0.1,0.122,19.3,134.8,1.04,0.2345941176470588,0.7045375
969,2022-12-14,1008,0.1,0.123,19.5,136.3,1.04,0.1411270967741935,0.4310285714285714
970,2022-12-15,1009,0.1,0.124,18.9,132.2,1.03,0.1803399239543726,0.1430384615384615
971,2022-12-16,1010,0.1,0.125,20.6,144.5,1.03,0.2059648221343873,0.5943714285714287
972,2022-12-17,1011,0.1,0.125,20.6,144.4,1.03,0.4801957055214724,0.4908
973,2022-12-18,1012,0.1,0.126,20.7,144.6,1.02,0.3511221789883268,0.9911
974,2022-12-19,1013,0.1,0.127,20.8,145.5,1.01,0.2355755707762557,0.7202583333333333
975,2022-12-20,1014,0.1,0.129,20.7,145.0,1.01,0.3196503105590062,0.46756
976,2022-12-21,1015,0.1,0.132,22.1,154.7,1.01,0.2812754901960784,0.9692333333333334
977,2022-12-22,1016,0.1,0.134,23.0,161.3,1.0,0.3193320185614849,0.6831076923076923
978,2022-12-23,1017,0.1,0.137,21.2,148.4,1.0,0.329237614678899,0.6443000000000001
979,2022-12-24,1018,0.1,0.138,21.2,148.4,1.0,0.3506634980988593,-0.9873
980,2022-12-25,1019,0.1,0.138,21.1,147.6,0.99,0.5026607594936708,0.9989
981,2022-12-26,1020,0.1,0.14,19.0,133.1,0.98,0.287824193548387,-0.998
982,2022-12-27,1021,0.1,0.144,20.3,141.8,0.98,0.280977033492823,0.6532142857142856
983,2022-12-28,1022,0.1,0.148,17.5,122.5,0.97,0.4421463035019455,0.9957
984,2022-12-29,1023,0.1,0.151,15.8,110.9,0.96,0.2877347992351816,0.817625
985,2023-01-06,1031,0.1,0.142,33.1,231.4,0.91,0.2476425925925925,0.5874090909090909
986,2023-01-07,1032,0.1,0.14,17.1,119.5,0.91,0.3450597864768683,-0.3245333333333333
987,2023-01-08,1033,0.1,0.138,12.0,84.0,0.91,0.1991788659793814,0.8457
988,2023-01-09,1034,0.1,0.134,12.3,86.4,0.91,0.2294020979020979,0.013275
989,2023-01-10,1035,0.1,0.128,12.5,87.6,0.9,0.2960254716981131,0.3039636363636364
990,2023-01-11,1036,0.1,0.123,18.4,128.7,0.91,0.303587962962963,0.6255083333333333
991,2023-01-12,1037,0.1,0.119,19.9,139.6,0.91,0.3505600823045267,0.5379111111111111
992,2023-01-13,1038,0.1,0.116,16.5,115.8,0.91,0.2846411057692308,0.0046
993,2023-01-14,1039,0.1,0.114,16.6,115.9,0.92,0.2764978260869565,-0.10235
994,2023-01-15,1040,0.1,0.112,16.5,115.2,0.92,0.3543173913043478,0.542675
995,2023-01-16,1041,0.1,0.111,14.9,104.3,0.91,0.3218118959107807,0.9596666666666668
996,2023-01-17,1042,0.1,0.11,15.5,108.8,0.92,0.3073389199255121,0.99632
997,2023-01-18,1043,0.1,0.108,15.0,104.8,0.92,0.2456506329113924,0.746725
998,2023-01-19,1044,0.1,0.107,13.7,96.0,0.92,0.2291947142857142,0.4554
999,2023-01-21,1046,0.1,0.105,14.4,100.6,0.93,0.2944448275862069,0.2423333333333333
1000,2023-01-22,1047,0.1,0.105,14.4,101.1,0.93,0.0937478747203579,0.99805
1001,2023-01-23,1048,0.1,0.104,15.6,109.5,0.93,0.1834766891891892,0.19136
1002,2023-01-24,1049,0.1,0.103,14.3,100.1,0.94,0.189532,0.7865181818181818
1003,2023-01-25,1050,0.1,0.102,12.7,88.9,0.94,0.1855429590017825,0.3070333333333333
1004,2023-01-26,1051,0.1,0.101,13.2,92.7,0.95,0.2117246119733924,-0.00532
1005,2023-01-27,1052,0.1,0.102,12.0,83.7,0.96,0.2830465437788018,-0.4270142857142857
1006,2023-01-28,1053,0.1,0.101,12.0,83.7,0.96,0.1143016949152542,0.9916
1007,2023-01-29,1054,0.1,0.101,11.9,83.5,0.96,0.2404944540727903,0.33404
1008,2023-01-30,1055,0.1,0.1,11.8,82.9,0.97,0.286794403892944,0.4957125
1009,2023-01-31,1056,0.1,0.1,11.8,82.9,0.97,0.1876957894736842,0.19788
1010,2023-02-01,1057,0.1,0.1,11.7,81.8,0.97,0.2624182242990654,0.0007999999999999
1011,2023-02-02,1058,0.1,0.099,11.2,78.4,0.97,0.2719626865671641,0.19731
1012,2023-02-03,1059,0.1,0.098,13.4,93.6,0.97,0.1875035849056603,0.2341666666666667
1013,2023-02-04,1060,0.1,0.098,13.4,93.8,0.97,0.3089213960546282,-0.58396
1014,2023-02-05,1061,0.1,0.097,13.3,93.3,0.97,0.2765241590214067,0.9894
1015,2023-02-06,1062,0.1,0.097,13.1,91.5,0.97,0.2003764415156507,0.46979
1016,2023-02-07,1063,0.1,0.096,13.1,91.6,0.96,0.2792997835497835,0.7666299999999999
1017,2023-02-08,1064,0.1,0.096,13.2,92.4,0.96,0.3031946188340807,0.7423333333333333
1018,2023-02-09,1065,0.1,0.096,13.3,92.8,0.96,0.2455849173553719,0.755170588235294
1019,2023-02-10,1066,0.1,0.096,11.1,77.7,0.96,0.2906313485113835,0.5819300000000001
1020,2023-02-11,1067,0.1,0.096,11.1,77.4,0.96,0.44305663507109,0.0415499999999999
1021,2023-02-12,1068,0.1,0.096,11.1,77.5,0.96,0.4344052123552123,0.3990499999999999
1022,2023-02-13,1069,0.1,0.095,11.1,77.4,0.95,0.3234830018083182,0.835925
1023,2023-02-14,1070,0.1,0.095,10.9,76.1,0.95,0.0706884615384615,0.9581
1024,2023-02-15,1071,0.1,0.094,10.5,73.3,0.95,0.3024967959527825,0.2559
1025,2023-02-16,1072,0.1,0.092,10.5,73.8,0.96,0.2544220198675496,0.4604454545454545
1026,2023-02-17,1073,0.1,0.092,11.9,83.4,0.96,0.2842759663865546,-0.0570099999999999
1027,2023-02-18,1074,0.1,0.092,12.0,84.0,0.96,0.3534842276422764,0.491725
1028,2023-02-19,1075,0.1,0.091,12.0,84.0,0.96,0.2379025157232704,0.9954666666666666
1029,2023-02-20,1076,0.1,0.091,11.3,79.1,0.96,0.1661666074600355,-0.9258
1030,2023-02-21,1077,0.1,0.09,11.4,79.6,0.96,0.2628488950276243,0.21386
1031,2023-02-22,1078,0.1,0.089,11.3,78.9,0.96,0.3400741538461538,0.4219
1032,2023-02-23,1079,0.1,0.088,11.0,77.1,0.96,0.3004713991769547,0.5567888888888889
1033,2023-02-24,1080,0.1,0.086,9.5,66.6,0.96,0.1435559726962457,0.2535599999999999
1034,2023-02-25,1081,0.1,0.085,9.4,65.8,0.95,0.2046914691943128,-0.1722999999999999
1035,2023-02-26,1082,0.1,0.084,9.4,65.6,0.95,0.2304701923076923,-0.2722333333333334
1036,2023-02-27,1083,0.1,0.083,9.8,68.6,0.94,0.2003166402535657,0.9466333333333332
1037,2023-02-28,1084,0.1,0.081,9.8,68.3,0.93,0.2188544673539519,0.7005222222222223
1038,2023-03-01,1085,0.1,0.08,9.2,64.5,0.91,0.0590376383763837,0.3210333333333333
1039,2023-03-02,1086,0.1,0.078,9.1,63.8,0.9,0.1277885714285714,0.19134
1040,2023-03-03,1087,0.1,0.077,11.6,81.4,0.89,0.1718361328125,0.19702
1041,2023-03-04,1088,0.1,0.076,11.6,81.4,0.88,0.3507054961832061,0.9960333333333334
1042,2023-03-05,1089,0.1,0.075,11.6,81.2,0.86,0.1849434782608695,0.991925
1043,2023-03-06,1090,0.1,0.073,11.5,80.2,0.85,0.2244643059490085,-0.0014999999999999
1044,2023-03-07,1091,0.1,0.072,11.3,78.8,0.83,0.1667386639676113,0.5105999999999999
1045,2023-03-08,1092,0.1,0.071,10.2,71.4,0.82,0.2055260647359454,0.39755
1046,2023-03-09,1093,0.1,0.07,9.9,69.4,0.81,0.219765237020316,0.0075999999999999
1047,2023-03-10,1094,0.1,0.07,7.4,51.5,0.81,0.2611668041237113,0.8874875
1048,2023-03-11,1095,0.1,0.069,7.4,51.5,0.81,0.1911758474576271,0.8946000000000001
1049,2023-03-12,1096,0.1,0.069,7.3,51.3,0.8,0.2766027118644068,0.9995
1050,2023-03-13,1097,0.1,0.069,7.3,50.8,0.81,0.2811913713405239,0.9609833333333334
1051,2023-03-14,1098,0.1,0.068,7.1,49.7,0.81,0.3224944444444445,0.7076
1052,2023-03-16,1100,0.1,0.066,5.0,35.3,0.84,0.3277289134438305,0.3579692307692307
1053,2023-03-17,1101,0.1,0.066,5.5,38.4,0.86,0.2419518159806295,0.2782125
1054,2023-03-18,1102,0.1,0.066,5.5,38.2,0.88,0.2770064377682403,0.9951428571428572
1055,2023-03-19,1103,0.1,0.065,5.5,38.4,0.9,0.2599971209213051,0.987425
1056,2023-03-20,1104,0.1,0.065,5.3,37.2,0.92,0.179925,0.5186444444444445
1057,2023-03-21,1105,0.1,0.066,5.2,36.6,0.94,0.2126936210131332,0.4058
1058,2023-03-22,1106,0.1,0.066,6.7,47.0,0.96,0.243886569579288,0.7257999999999999
1059,2023-03-24,1108,0.1,0.067,5.4,37.8,0.99,0.2013308510638297,0.503523076923077
1060,2023-03-25,1109,0.1,0.066,6.6,46.1,1.01,0.1519997229916897,0.1081
1061,2023-03-26,1110,0.1,0.066,7.8,54.4,1.02,0.1822845814977973,0.5012333333333333
1062,2023-03-27,1111,0.1,0.066,8.5,59.7,1.02,0.1614407322654462,0.27075
1063,2023-03-28,1112,0.1,0.066,8.9,62.0,1.02,0.1162425648021828,-0.1583857142857143
1064,2023-03-29,1113,0.1,0.065,7.5,52.5,1.02,0.1031910384068278,0.60838125
1065,2023-03-30,1114,0.1,0.064,7.2,50.7,1.02,0.1407740890688259,0.3355461538461538
1066,2023-03-31,1115,0.1,0.064,7.0,48.8,1.01,0.2806546840958606,-0.1799555555555555
1067,2023-04-01,1116,0.1,0.064,6.7,47.0,1.01,0.2031658040665434,0.7334
1068,2023-04-02,1117,0.1,0.063,6.5,45.2,1.0,0.1918159292035398,0.99125
1069,2023-04-03,1118,0.1,0.063,6.2,43.4,0.98,0.2775864615384615,0.9768909090909093
1070,2023-04-04,1119,0.1,0.062,5.9,41.5,0.97,0.1929077611940298,0.6141636363636364
1071,2023-04-05,1120,0.1,0.062,5.7,39.7,0.96,0.1554325349301397,0.7108583333333334
1072,2023-04-06,1121,0.1,0.062,5.5,38.8,0.95,0.2053446685878962,0.4120916666666667
1073,2023-04-07,1122,0.1,0.062,5.4,37.8,0.95,0.2111653846153846,0.5216222222222222
1074,2023-04-08,1123,0.1,0.061,5.3,36.9,0.94,0.1446009302325581,0.338
1075,2023-04-09,1124,0.1,0.061,5.1,35.9,0.94,0.1297196940726577,0.9672333333333332
1076,2023-04-10,1125,0.1,0.06,5.0,35.0,0.93,0.2411734042553191,0.2666636363636364
1077,2023-04-11,1126,0.1,0.061,4.9,34.1,0.92,0.2271713991769547,-0.17742
1078,2023-04-12,1127,0.1,0.06,4.7,33.1,0.92,0.2281888341543514,0.3827
1079,2023-04-13,1128,0.1,0.06,4.7,33.0,0.93,0.2542228519195612,-0.2179625
1080,2023-04-14,1129,0.1,0.059,4.7,32.9,0.93,0.2307399198931909,0.1833875
1081,2023-04-15,1130,0.1,0.059,4.7,32.7,0.93,0.3375504360465116,0.3419333333333332
1082,2023-04-16,1131,0.1,0.058,4.7,32.6,0.93,0.1018931677018633,0.9618666666666668
1083,2023-04-17,1132,0.1,0.057,4.6,32.5,0.93,0.1361672816728167,0.20026
1084,2023-04-18,1133,0.1,0.056,4.6,32.4,0.93,0.2954738419618529,0.0164785714285714
1085,2023-04-19,1134,0.1,0.054,4.6,32.2,0.93,0.1916440650406504,0.7093266666666668
1086,2023-04-20,1135,0.1,0.053,4.5,31.8,0.93,0.3167512014787431,0.4502
1087,2023-04-21,1136,0.1,0.052,4.5,31.4,0.94,0.3725305466237942,0.2124428571428571
1088,2023-04-22,1137,0.1,0.051,4.4,31.0,0.94,0.2347718498659517,0.3261333333333333
1089,2023-04-23,1138,0.1,0.051,4.4,30.6,0.94,0.2892712430426716,0.6583
1090,2023-04-24,1139,0.1,0.05,4.3,30.2,0.94,0.2962327948303715,0.7432875
1091,2023-04-25,1140,0.1,0.05,4.2,29.7,0.94,0.3082423255813953,0.5870200000000001
1092,2023-04-26,1141,0.1,0.05,4.2,29.3,0.95,0.2193998120300751,0.2492909090909091
1093,2023-04-27,1142,0.1,0.05,4.1,28.8,0.96,0.2841914826498423,0.3866222222222222
1094,2023-04-28,1143,0.1,0.049,4.0,28.3,0.98,0.2976142611683849,0.5428999999999999
1095,2023-04-29,1144,0.1,0.049,4.0,27.8,0.99,0.2947527454242928,0.97204
1096,2023-04-30,1145,0.1,0.05,3.9,27.3,1.0,0.3300921146953405,0.3113666666666667
1097,2023-05-01,1146,0.1,0.05,3.8,26.8,1.01,0.259525,0.79501
1098,2023-05-02,1147,0.1,0.05,3.8,26.3,1.03,0.3688546632124352,0.5492444444444444
1099,2023-05-03,1148,0.1,0.051,3.7,25.8,1.05,0.1893714673913043,0.5556222222222222
1100,2023-05-04,1149,0.1,0.051,3.6,25.4,1.07,0.2525236503856041,0.643925
1101,2023-05-05,1150,0.1,0.05,3.6,25.0,1.09,0.2706460767946577,0.0908666666666666
1102,2023-05-06,1151,0.1,0.05,3.5,24.5,1.11,0.3976783783783784,0.9404
1103,2023-05-07,1152,0.1,0.05,3.4,24.1,1.13,0.1484366197183098,-0.0041499999999999
1104,2023-05-08,1153,0.1,0.049,3.4,23.7,1.15,0.1881018633540372,0.1424428571428571
1105,2023-05-09,1154,0.1,0.049,3.3,23.2,1.17,0.1896324116743471,0.2037636363636363
